31.48120644,4.325390778
31.47904607,3.355644092
31.47781621,2.400248916
31.47589679,1.936511532
31.47572519,1.623137354
31.47563012,1.193479725
31.47436813,1.219366975
31.47426586,1.231352882
31.47412956,1.080183722
31.47408028,0.938135834
31.47396268,0.8991118538
31.47372446,0.8880760795
31.47363577,0.8266219643
31.47359379,0.8753704458
31.47356608,0.784882697
31.47348559,0.7562884527
31.47334345,0.770757207
31.47328339,0.6906999764
31.47321961,0.6706283747
31.47319706,0.7243277895
31.47317738,0.6539281815
31.47308061,0.6720495516
31.47303602,0.6016634385
31.47298458,0.5799254217
31.47292147,0.5869650359
31.47290849,0.6447222993
31.47289092,0.6073067591
31.47285682,0.5374781608
31.47281583,0.5224206967
31.47276455,0.5264016637
31.47275467,0.5276035994
31.47272946,0.5012849765
31.47269594,0.4894183576
31.47265746,0.493670168
31.47264871,0.4941799611
31.47262796,0.4703275831
31.47259989,0.4626659799
31.47256842,0.4679985253
31.4725484,0.4616986418
31.47254091,0.4623503354
31.47252344,0.4405755865
31.47249726,0.4455509348
31.47247568,0.4416191261
31.47246715,0.5133581166
31.47245515,0.479918379
31.47244234,0.4288960404
31.4724209,0.4407830543
31.47240134,0.437750428
31.47238737,0.4092198196
31.47236901,0.4133356394
31.47235115,0.4119650753
31.47233743,0.4136698471
31.47232427,0.4101989344
31.47231778,0.407290688
31.47230664,0.3865924362
31.47228985,0.389504651
31.47227424,0.3893206041
31.47226247,0.39052544
31.47225102,0.3876912494
31.47223994,0.3891863215
31.47222915,0.387155021
31.47221865,0.3884198198
31.47220841,0.3859410126
31.47219842,0.387033327
31.47218865,0.3848600994
31.47217911,0.3857403983
31.47216977,0.3835028836
31.47216064,0.3842072469
31.47215169,0.3821553811
31.47214292,0.3826914582
31.47213433,0.3806920232
31.47212591,0.381088526
31.47211765,0.3792195797
31.4721109,0.4572979942
31.47210188,0.4127965607
31.47209281,0.370937251
31.47208214,0.3782530596
31.47207045,0.3788838102
31.47206066,0.3546547314
31.47205103,0.3561342371
31.47203983,0.3577017287
31.47203228,0.3569528456
31.47202487,0.3559939878
31.4720176,0.3555024996
31.47201049,0.3547368265
31.4720035,0.3543936789
31.47199664,0.3532771306
31.4719899,0.3530042421
31.47198329,0.3518738752
31.47197757,0.4305609816
31.47196976,0.378608617
31.47196203,0.3435113342
31.4719536,0.3498612937
31.47194373,0.3514839768
31.47193542,0.3278548957
31.4719278,0.3289096738
31.4719183,0.3314112862
31.47191218,0.3303913254
31.47190616,0.3297539076
31.471901,0.4083385427
31.47189401,0.3533903344
31.47188754,0.3226588318
31.47188,0.3280838523
31.47187107,0.3307574978
31.47186398,0.3090886334
31.47185721,0.3097698406
31.47184857,0.3130757808
31.471843,0.3117364599
31.4718382,0.3898776211
31.47183179,0.3320306463
31.47182634,0.3049648984
31.471818,0.3085911386
31.47181313,0.2873809345
31.47180544,0.2884339981
31.47179742,0.2929053249
31.4717929,0.3709309949
31.47178663,0.3126263865
31.47178238,0.2889256708
31.47177556,0.2927506793
31.47176782,0.2971702225
31.47176248,0.2809664171
31.47175649,0.2806190036
31.47174899,0.2851804164
31.47174468,0.3614772689
31.47173898,0.3001544244
31.47173513,0.2793887338
31.47172882,0.2823326802
31.47172159,0.2869126861
31.47171685,0.2711744692
31.47171135,0.2705630828
31.47170434,0.2752880994
31.4717002,0.3505809841
31.47169488,0.2880587102
31.47169149,0.2694748371
31.47168558,0.271846064
31.47167882,0.2765570439
31.47167459,0.2618178336
31.47167064,0.3370774751
31.47166814,0.2731819501
31.47166261,0.2721082558
31.47165608,0.2767944128
31.47165339,0.264473789
31.47164959,0.2521336944
31.47164586,0.3268725797
31.47164343,0.2623993213
31.47163754,0.2621800215
31.47163123,0.2670023033
31.47162699,0.265057265
31.47162284,0.2650324253
31.47161878,0.2637764089
31.47161482,0.2640142234
31.47161093,0.2632597172
31.47160712,0.2628568718
31.47160336,0.2623372604
31.47160056,0.3245605741
31.47159557,0.2621052863
31.47158978,0.2649070596
31.47158723,0.2495450367
31.47158243,0.2527246143
31.47157877,0.2402530037
31.47157316,0.2440732517
31.47156962,0.3163315172
31.47156538,0.2479719582
31.47156085,0.2474824866
31.47155542,0.2516956475
31.47155278,0.3127572566
31.47154829,0.2499170461
31.47154414,0.2486962946
31.47153885,0.2530157638
31.47153627,0.2417095355
31.47153309,0.2287075916
31.47152984,0.3002581418
31.47152766,0.2370117996
31.47152299,0.2370904903
31.47151787,0.2418234723
31.47151536,0.3017995206
31.47151111,0.2411472758
31.47150718,0.2395428167
31.47150219,0.2441660649
31.47149987,0.2333320525
31.47149691,0.2208438847
31.47149386,0.2904046487
31.47149178,0.2283195813
31.47148739,0.2281108727
31.47148256,0.2330097222
31.47148017,0.2919323857
31.47147617,0.232086885
31.47147244,0.2303395214
31.47146774,0.2350645815
31.47146562,0.2251731376
31.47146275,0.290224402
31.47145802,0.219851486
31.47145389,0.2194962899
31.47144932,0.2244175066
31.47144705,0.282380516
31.47144326,0.2234797494
31.47143974,0.2216786321
31.47143529,0.226386093
31.47143336,0.217387523
31.47143065,0.2807595068
31.4714262,0.2118553311
31.4714223,0.2114212411
31.47141798,0.2163330712
31.47141582,0.2732989847
31.47141222,0.2152283658
31.4714089,0.2134177956
31.47140469,0.2181149734
31.47140262,0.2732819233
31.47139922,0.2150047139
31.47139609,0.2132350662
31.47139199,0.2178222053
31.47138995,0.2094203579
31.47138755,0.1969884393
31.47138508,0.2603312715
31.47138333,0.2025714776
31.47137975,0.2022020574
31.47137577,0.2070403932
31.47137379,0.2618518782
31.4713705,0.2060330244
31.47136749,0.2043228248
31.4713636,0.2089456465
31.47136186,0.201179361
31.47135952,0.260469886
31.47135561,0.1949226107
31.47135223,0.194480386
31.47134845,0.1992846877
31.47134656,0.253217964
31.4713434,0.1981861425
31.47134053,0.1964835291
31.47133684,0.201063802
31.47133503,0.2532539575
31.47133203,0.1979864978
31.47132932,0.1963299524
31.47132571,0.2007987153
31.47132393,0.1935537254
31.47132182,0.1817397809
31.47131967,0.2410724423
31.47131813,0.1864186331
31.471315,0.1860394571
31.4713115,0.1907611545
31.47130976,0.2426062708
31.47130684,0.1896566074
31.47130422,0.1880554791
31.47130079,0.1925633798
31.47129913,0.2427691929
31.47129635,0.1895542179
31.47129386,0.1879962848
31.47129051,0.1923710263
31.4712888,0.1855050672
31.47128682,0.173712211
31.47128483,0.2306524184
31.4712834,0.1780577808
31.4712805,0.1777105387
31.47127724,0.1823473799
31.47127564,0.2322257161
31.47127293,0.1812990121
31.47127051,0.1797884871
31.47126731,0.1842088991
31.47126578,0.2324773825
31.47126319,0.1812446398
31.47126089,0.1797744191
31.47125776,0.1840660531
31.47125614,0.1775804845
31.47125429,0.1660003382
31.47125245,0.2206513416
31.47125112,0.1700412693
31.47124843,0.1697201895
31.47124538,0.1742827838
31.47124391,0.2222602351
31.47124137,0.1732429559
31.47123913,0.1718127063
31.47123614,0.1761579093
31.47123472,0.2225682222
31.47123231,0.1732366914
31.47123085,0.1659901912
31.47122845,0.1670606268
31.47122553,0.1714673124
31.4712237,0.1604199097
31.47122198,0.2124505868
31.47122074,0.1641144119
31.47121852,0.163097606
31.47121567,0.1675049363
31.47121431,0.2134905898
31.47121195,0.1653901662
31.47120988,0.1640506062
31.47120708,0.1683311086
31.47120577,0.2130329303
31.47120351,0.1653026351
31.47120212,0.1589179675
31.47119988,0.1600183704
31.47119714,0.1643545525
31.47119541,0.1534839157
31.47119382,0.2034341144
31.47119267,0.1569293483
31.47119061,0.1559739233
31.47118793,0.1603128153
31.47118667,0.204535241
31.47118445,0.1582077144
31.47118253,0.1569418508
31.4711799,0.1611563277
31.47117869,0.204132787
31.47117656,0.1581538923
31.47117525,0.1521428542
31.47117316,0.1532286063
31.47117059,0.1574993433
31.47116896,0.1468726878
31.47116747,0.194817036
31.4711664,0.1500876666
31.47116449,0.1491856869
31.47116197,0.1534621328
31.4711608,0.1959756614
31.47115871,0.1513590084
31.47115692,0.1501599306
31.47115444,0.1543143678
31.47115332,0.1956239784
31.47115132,0.1513398128
31.47115008,0.1456582291
31.47114813,0.1467232522
31.4711457,0.1509344009
31.47114416,0.1405820176
31.47114278,0.1865987875
31.47114178,0.1435842017
31.47114,0.1427314331
31.47113762,0.1469506371
31.47113653,0.1878137895
31.47113456,0.1448386832
31.47113289,0.1437017645
31.47113055,0.1478014928
31.47112951,0.1875051687
31.47112762,0.1448494265
31.47112646,0.1394810726
31.47112463,0.1405236439
31.47112233,0.1446799687
31.47112087,0.1346091605
31.47111959,0.1787742009
31.47111866,0.1374143501
31.47111699,0.1366075763
31.47111474,0.1407736732
31.47111373,0.1800443065
31.47111187,0.1386448798
31.47111031,0.1375664459
31.47110809,0.1416157429
31.47110712,0.1797722625
31.47110533,0.1386804848
31.47110425,0.133609218
31.47110252,0.1346288889
31.47110036,0.13873433
31.47109897,0.1289422561
31.47109778,0.1713290106
31.47109691,0.1315647243
31.47109534,0.1308014151
31.47109321,0.1349178959
31.47109227,0.1726529229
31.47109051,0.1327665185
31.47108904,0.1317435463
31.47108694,0.1357460617
31.47108604,0.1724123223
31.47108434,0.1328226201
31.47108333,0.1280318973
31.4710817,0.1290288131
31.47107965,0.1330868471
31.47107833,0.1235661464
31.47107722,0.1642456033
31.47107641,0.1260189016
31.47107493,0.1252969393
31.47107291,0.1293669734
31.47107203,0.1656220987
31.47107036,0.1271888475
31.47106898,0.1262186965
31.47106699,0.1301777481
31.47106615,0.1654088491
31.47106454,0.1272618748
31.47106359,0.1227354765
31.47106206,0.1237100388
31.4710601,0.127723896
31.47105885,0.1184651111
31.47105781,0.1575056648
31.47105705,0.1207600789
31.47105567,0.120077553
31.47105375,0.1241041576
31.47105292,0.1589336076
31.47105134,0.1218962288
31.47105004,0.1209764578
31.47104815,0.1248951883
31.47104735,0.1587443832
31.47104583,0.1219832717
31.47104493,0.1177056614
31.47104349,0.1186583405
31.47104163,0.1226311152
31.47104044,0.1136238381
31.47103946,0.1510911977
31.47103875,0.1157719965
31.47103745,0.1151270816
31.47103562,0.1191132006
31.47103485,0.1525695324
31.47103334,0.1168732089
31.47103212,0.1160014709
31.47103031,0.1198829228
31.47102957,0.1524015723
31.47102812,0.1169718681
31.47102728,0.1129283298
31.47102591,0.1138595685
31.47102414,0.1177942696
31.471023,0.1090277384
31.47102209,0.1449849087
31.47102142,0.1110392251
31.47102019,0.1104301178
31.47101845,0.1143786525
31.47101773,0.1465126481
31.47101629,0.112104918
31.47101513,0.1112789085
31.47101341,0.1151260544
31.47101272,0.1463636135
31.47101133,0.1122131833
31.47101054,0.1083898554
31.47100925,0.109300026
31.47100756,0.1131995965
31.47100647,0.104663029
31.47100561,0.1391703485
31.47100499,0.1065472297
31.47100383,0.1059721236
31.47100216,0.1098859386
31.47100149,0.1407465641
31.47100012,0.1075772119
31.47099902,0.1067946483
31.47099737,0.1106103995
31.47099673,0.1406144385
31.4709954,0.1076933723
31.47099466,0.1040772344
31.47099343,0.1049666256
31.47099182,0.1088339449
31.47099078,0.1005167328
31.47098997,0.1336319494
31.47098939,0.1022823561
31.47098828,0.1017394369
31.47098669,0.1056213545
31.47098606,0.1352557643
31.47098475,0.1032767118
31.47098371,0.1025353315
31.47098214,0.1063225349
31.47098153,0.1351387825
31.47098026,0.1033992907
31.47097956,0.09997812804
31.4709784,0.1008469477
31.47097685,0.1046848271
31.47097585,0.09657664837
31.4709751,0.1283550173
31.47097455,0.09823179016
31.4709735,0.09771924312
31.47097198,0.1015720321
31.47097138,0.1300256005
31.47097013,0.09919079986
31.47096915,0.09848836713
31.47096764,0.1022497968
31.47096706,0.1299221991
31.47096585,0.09931850864
31.47096519,0.09608086665
31.47096409,0.09692925262
31.4709626,0.1007404269
31.47096165,0.09283131012
31.47096093,0.1233257016
31.47096042,0.09438350969
31.47095943,0.09389953129
31.47095796,0.09772589409
31.4709574,0.1250422648
31.47095621,0.09530759447
31.47095527,0.09464191198
31.47095382,0.09838025923
31.47095328,0.1249510451
31.47095212,0.09543929891
31.4709515,0.09237443461
31.47095045,0.0932024692
31.47094902,0.09698958748
31.47094811,0.08926994528
31.47094744,0.1185309556
31.47094695,0.09072623431
31.47094601,0.09026904624
31.4709446,0.09407160627
31.47094408,0.1202927503
31.47094293,0.09161591714
31.47094204,0.09098483819
31.47094065,0.09470270134
31.47094014,0.120212452
31.47093903,0.09175061264
31.47093844,0.08884844577
31.47093744,0.08965617066
31.47093607,0.09342178762
31.47093518,0.08588243132
31.47093455,0.1139584938
31.47093409,0.08724937719
31.4709332,0.08681724008
31.47093184,0.09059853026
31.47093135,0.1157648089
31.47093025,0.08810525514
31.4709294,0.08750669552
31.47092806,0.0912065709
31.47092759,0.1156942901
31.47092652,0.08824204818
31.47092596,0.08549311432
31.47092501,0.0862805447
31.47092369,0.09002711309
31.47092284,0.0826592552
31.47092224,0.109596747
31.47092181,0.08394299938
31.47092095,0.08353422493
31.47091965,0.08729667789
31.47091919,0.1114469073
31.47091813,0.08476572328
31.47091732,0.08419767159
31.47091603,0.08788194587
31.47091558,0.1113851283
31.47091456,0.08490381698
31.47091403,0.08229922339
31.47091312,0.08306636073
31.47091185,0.08679622521
31.47091103,0.07959147454
31.47091047,0.105434819
31.47091006,0.08079776686
31.47090924,0.0804107281
31.47090799,0.08415666841
31.47090755,0.1073281834
31.47090653,0.08158802635
31.47090576,0.08104855244
31.47090452,0.08471949667
31.4709041,0.1072741949
31.47090311,0.08172670909
31.47090261,0.07925809348
31.47090174,0.08000493626
31.47090051,0.08372032892
31.47089973,0.0766706812
31.47089919,0.1014624453
31.47089881,0.07780491054
31.47089803,0.07743805004
31.47089682,0.08116968809
31.47089641,0.1033984049
31.47089542,0.07856342271
31.47089469,0.07805068403
31.47089349,0.08171044937
31.47089309,0.1033513383
31.47089214,0.07870205886
31.47089167,0.07636155146
31.47089084,0.07708810397
31.47088965,0.08079114127
31.47088889,0.07388896707
31.47088838,0.09766995283
31.47088802,0.07495618902
31.47088728,0.07460802491
31.47088611,0.07832745286
31.47088572,0.09964792984
31.47088477,0.07568368976
31.47088407,0.07519593569
31.47088292,0.07884655078
31.47088254,0.09960698835
31.47088162,0.07582171192
31.47088117,0.0736019005
31.47088038,0.07430817978
31.47087923,0.07800086094
31.4708785,0.07123889229
31.47087802,0.0940482234
31.47087767,0.07224385406
31.47087696,0.07191298416
31.47087584,0.07562217322
31.47087547,0.09606766905
31.47087455,0.07294109122
31.47087388,0.07247666564
31.47087276,0.0761200353
31.47087241,0.09603212143
31.47087152,0.07307799365
31.4708711,0.07097189141
