308.2940663,131.6961776,93.66895918
263.1485667,100.3318778,69.192818
250.1580934,77.59116161,56.99521173
226.6333874,55.01567495,38.44088974
222.9571404,42.75078228,27.19373781
220.7339699,35.91553834,20.5032852
219.19635,31.15761859,16.90462242
217.991483,28.97352978,15.95384921
216.2828991,25.23658424,14.22303445
215.5954363,21.89901266,11.96423399
214.998781,20.30955502,11.9439921
207.6564619,16.66922527,10.06390137
207.1691536,14.73776023,9.269873179
206.6793165,14.59283007,8.468502694
206.3682111,13.61112607,7.399742856
205.8479219,11.92135271,6.743024991
205.4839139,12.05099984,6.897212349
205.2405509,10.80947066,6.549654954
204.9929649,11.1597702,6.98729235
204.7900232,10.3476285,6.358615713
204.4936473,9.604231519,6.285734182
204.2614137,9.99304655,6.319869888
204.1105045,9.2111158,4.956768387
203.9785238,9.684206297,5.719174303
203.8612164,9.049218219,5.000723745
203.6580079,8.747184859,5.219765601
203.5013873,9.246101739,5.466978909
203.4033093,8.585752567,4.454559426
203.1994602,9.193196888,5.474155233
203.0330699,8.299761314,4.524880784
202.8766405,7.936941031,4.827892741
202.7429094,8.449191163,5.161662742
202.6601437,7.778592717,3.978449843
202.5843617,8.272909663,4.827824822
202.5143021,7.684782051,3.846221215
202.362562,8.308963298,4.929518866
202.2326384,7.510631103,3.827426486
202.1081863,7.367945077,4.304929491
202.0036952,7.873633323,4.650799526
201.9415244,7.278258704,3.56234267
201.8838377,7.733916767,4.374597426
201.8298898,7.208326151,3.509781602
201.7325234,6.944948528,3.921820757
201.6463607,7.370928651,4.203345564
201.597738,6.85099701,3.490582623
201.4745822,7.521845685,4.62402841
201.3672639,6.7147004,3.225862771
201.3214812,7.131129199,3.975925767
201.2786502,6.660883631,3.214367348
201.0319923,6.60887833,3.123472705
200.9334912,7.263349188,4.32267611
200.8429717,6.540430362,3.077649748
200.8023178,6.917415347,3.783016244
200.7639535,6.488181484,3.056016794
200.6774024,6.417251895,3.495400031
200.6085539,6.798823027,3.702182188
200.572749,6.350983478,3.04308255
200.4832146,6.992393728,4.169893459
200.4040045,6.265500822,2.962192713
200.2515964,5.866490072,2.883017006
200.1805094,5.682498748,3.338307251
200.1168093,6.083736388,3.572231867
200.0840034,5.592725728,2.860268603
200.0050068,6.302087453,4.028504266
199.9348679,5.510368694,2.663458271
